"y","level","latent","x1","x2","D1","D2","D3","V1"
1,8,2,3.18707145437779,0.280908118835006,0,1,1,"B"
0,8,1,1.12040770837863,-0.681162948176799,1,0,1,"B"
1,4,2,3.24726447286583,0.817197745444572,0,1,1,"B"
0,5,2,2.20958305742985,-1.98158414297106,1,0,0,"B"
1,7,2,2.01618514730655,-0.833417800045619,0,1,1,"A"
1,4,2,2.18327380187144,-1.27924135994453,0,0,1,"B"
0,4,1,2.0299484466869,-0.569585003795385,1,1,1,"B"
1,2,2,3.35260972820575,-0.373467914791434,0,1,1,"B"
0,6,1,2.90903491866865,1.41084543897,1,0,1,"B"
0,4,2,2.77919333622567,-1.00085479912051,0,1,1,"A"
0,6,2,1.9628430705643,-1.85836621381984,0,0,1,"B"
1,3,2,3.95889077922221,0.129149070626663,0,1,1,"B"
1,7,2,3.19490000233334,-1.67112638726959,0,0,0,"B"
1,3,2,3.04267237599899,-1.92656547337673,0,0,0,"B"
1,3,2,3.18311433492132,-1.65762031129916,0,1,1,"B"
0,8,1,2.83643455144069,0.673991124072506,1,1,1,"B"
1,3,2,1.50100002384845,-1.41184139676933,0,1,1,"B"
0,6,2,2.91247117307275,-1.1976492144735,0,1,0,"B"
0,2,1,2.23621623390086,0.0913016012228149,0,0,1,"C"
1,8,2,2.04412755692984,-1.57688621888548,0,1,1,"C"
1,8,2,2.15217289337137,0.0237971535498898,0,0,0,"B"
0,8,2,3.06576019674365,-0.742333415148529,0,0,1,"C"
1,5,2,0.528114233879948,-2.6904897133967,0,1,0,"B"
1,6,2,2.62437099233543,-1.16757842723798,0,1,0,"B"
1,5,2,2.32069119228049,-1.11534490584093,0,1,1,"B"
1,2,1,2.04242582557252,-0.108687777245519,1,1,0,"B"
1,6,2,3.38737378744646,0.00327807844604999,0,1,1,"B"
0,2,1,3.59846073163659,1.13291322369058,1,0,1,"B"
0,4,1,2.35238534761053,-0.0719685155401813,1,0,1,"A"
1,8,2,3.72070327187762,-0.652599180865873,0,1,1,"B"
1,4,2,1.71608609371506,-1.53843223062998,0,1,1,"B"
0,3,1,2.19805177819646,0.0350677195132751,1,0,1,"A"
1,2,2,0.637153036319087,-3.04589839226211,0,1,1,"C"
1,3,1,0.27656241286246,-0.00717757089578441,1,1,1,"B"
1,6,1,1.14733873372732,-1.26300155915387,1,1,1,"B"
0,6,2,2.08429556684235,-1.41135655498014,0,1,1,"B"
1,1,1,1.25810994642238,0.0301883838567705,1,1,1,"B"
1,2,2,4.83284464043491,2.06065455068469,1,0,0,"B"
0,4,1,1.39568510900168,-0.885067563497188,1,1,1,"B"
0,4,1,0.77945452315891,0.871124511483027,1,0,1,"B"
1,2,2,1.16676487585493,-1.12358545675532,0,1,1,"B"
0,4,2,2.3664776958055,-1.86259433745705,0,1,1,"A"
1,4,2,2.44614095498551,-0.67212325056327,1,0,0,"B"
1,2,2,2.31607752358236,-1.49271633556657,1,0,0,"B"
0,1,1,1.73870818816544,0.872639975246388,1,0,1,"B"
1,4,2,3.11907807219909,0.401043575685648,0,1,1,"B"
0,1,2,0.794222589984525,-2.06150678050892,0,1,1,"B"
1,1,1,0.319210540931947,-1.92312413741008,1,0,1,"B"
0,7,1,1.07414621598433,-0.58513871142467,1,1,1,"A"
1,5,2,2.42537582381764,-0.494287687490445,0,0,1,"B"
1,1,2,4.06637218780505,-0.0830557515609609,0,1,1,"B"
0,4,1,0.597004918643048,-0.607264787218536,1,0,1,"A"
1,3,2,2.64315937018871,-1.59772608009425,0,1,1,"A"
1,2,2,2.83132737558405,-1.60962545106587,0,1,1,"B"
0,1,1,1.90471371522099,1.90045553569905,1,0,1,"B"
0,4,1,0.300897285604299,0.432669082307956,1,1,1,"B"
1,7,2,4.26975231062345,0.511754815112086,0,1,1,"B"
1,8,2,3.78371653095255,-0.179086169197442,0,1,1,"B"
1,8,1,0.289326544037041,-0.542053913439685,1,1,0,"B"
1,2,2,2.62554359475833,-1.01887725572107,0,1,1,"C"
1,7,2,2.0089500733171,-1.01679409215366,0,0,1,"C"
0,7,1,1.79764959963226,1.20003768240278,1,1,0,"B"
1,1,2,3.07665933928066,0.770188013030604,0,1,1,"B"
1,5,1,-0.998517622373833,-1.12064679777027,1,1,0,"B"
0,4,1,0.766492340465881,-0.778030999237304,1,0,1,"A"
0,3,1,4.10101324756142,0.370730160246553,1,0,1,"B"
0,8,2,1.40439801364719,-1.26507273771473,0,1,1,"B"
0,3,2,-0.790563353914439,-3.57067490928274,0,1,1,"C"
1,5,2,3.49298497913341,1.04354198656945,0,1,1,"B"
0,3,1,1.67800960201738,0.235897922536478,1,0,1,"B"
0,5,2,4.04414359420744,-0.0174522970819881,1,0,0,"B"
1,3,2,1.44284111321917,-3.02768484374405,0,1,1,"B"
0,7,2,2.58960028924086,-2.20275248370625,0,1,1,"B"
1,5,1,1.09160224644881,-1.39532052237318,1,0,1,"B"
1,5,2,2.62340640503909,0.692936138841826,0,1,1,"A"
0,2,1,2.650577122085,-1.76872689398302,1,0,1,"C"
0,4,1,1.34909432029155,-0.0578082326042827,1,1,0,"B"
1,1,2,2.53402024626028,-1.11051197555079,0,0,1,"A"
0,2,1,1.09737354489243,1.02857777267538,1,0,1,"A"
1,7,2,4.2301832094692,-0.0281790481399908,0,0,0,"B"
0,5,2,3.32622390939526,-2.15299651100955,0,1,1,"B"
0,6,2,3.66968380385096,-0.157919276274894,0,1,1,"A"
0,5,2,2.11340479041955,-1.82097963372127,0,1,1,"B"
1,5,1,-1.04274521278803,-1.86055573528164,1,0,1,"A"
1,1,2,3.65081186642353,-1.2705815177725,0,1,1,"B"
1,1,2,2.02732946506241,-2.09457306297753,0,1,1,"A"
1,4,2,3.85409213571438,0.344571097180071,0,1,1,"A"
0,7,1,2.82293660290612,0.558160813448044,1,1,0,"A"
1,8,2,2.94247951279481,-2.68433004481099,0,1,1,"B"
0,5,2,3.58734138778605,-1.71816459334881,0,1,1,"B"
1,8,1,1.29280241102231,-0.992377875927785,1,1,1,"B"
0,2,1,2.33549951706036,1.11329398941194,1,0,1,"B"
0,3,1,1.82982844636363,1.08733278101948,0,0,1,"B"
1,8,2,2.15364661332339,-1.68531333157652,0,1,1,"B"
1,7,2,3.14832096760174,-0.122233904323692,0,1,1,"A"
1,8,1,1.53110157002447,-1.0877131416812,1,1,1,"B"
0,4,2,2.93902836228242,-1.68864584600776,0,1,1,"C"
1,5,2,1.62720064039958,-2.24749123109495,0,1,0,"B"
1,1,2,1.98072099457271,-0.0848168761207778,0,1,1,"B"
0,6,1,2.82245057217922,-0.482134312716203,0,0,1,"B"
1,6,1,1.33258890771569,-0.366900386457665,1,1,0,"C"
1,1,1,0.726425670760771,-1.18835954554491,1,0,1,"B"
1,4,1,-0.87692848336634,-2.00555445981055,0,0,0,"A"
1,4,2,2.63841996463055,-0.607547085189582,1,1,0,"B"
0,5,2,0.906927452899838,0.198154978623468,0,0,1,"A"
1,4,1,1.26088423379655,0.0736366861837098,1,1,1,"A"
1,2,1,0.971163879677743,-0.0989611533997944,1,0,1,"B"
0,2,2,3.73337151649487,-1.76992393769585,0,1,0,"B"
1,1,1,4.66129421761501,0.572907793286979,1,1,0,"A"
1,1,2,1.44885036795332,-0.867826580956277,1,0,0,"C"
1,3,2,4.11668580680355,-0.45669436741165,0,1,1,"C"
1,1,2,2.34788334670592,-0.396789136334815,0,1,1,"B"
1,8,2,2.75618269418056,-0.0427707933375163,0,1,1,"B"
1,3,2,2.76039422433196,-1.07981213247007,0,1,0,"B"
1,8,2,0.461025831676595,-1.83344991888696,0,0,0,"B"
1,6,1,1.49452803137796,-0.840794244533258,1,1,1,"C"
1,3,2,4.29848835074282,0.828052248011511,0,1,1,"B"
1,2,2,1.78162479890289,0.925644357749144,0,1,1,"B"
1,7,2,2.45214313415103,-1.64632748426317,0,1,1,"B"
0,6,2,4.04185339497515,1.38049429098911,1,0,0,"C"
0,7,2,2.44457225773244,-2.02742109918781,0,1,1,"B"
0,7,1,2.13208226817467,-0.862144448417076,1,0,1,"C"
0,3,2,3.09424284288899,-2.75393054091838,0,1,1,"C"
0,7,1,3.45122120217825,1.1491507024937,1,1,1,"A"
1,6,2,4.07574566673469,-0.212465845661781,0,1,1,"B"
1,3,2,6.11058491294831,1.77754821261731,0,1,1,"C"
0,5,2,2.03257584074091,-1.97070863324679,0,1,1,"B"
1,5,1,3.19156968648114,0.96744604690759,1,0,0,"A"
1,7,2,1.06458277142125,-2.49411404148576,0,1,0,"C"
0,5,1,0.0535069798750083,0.481429522619459,1,0,1,"B"
0,7,1,1.19417079370834,-0.150172765013561,1,1,0,"C"
0,5,1,3.51893531939336,2.32092910707185,1,0,1,"C"
1,8,1,2.7278140145601,0.454520960480343,1,1,1,"B"
0,7,2,1.70849934794395,-2.12467937068398,0,1,1,"A"
1,3,2,3.04070459015052,-1.4539576902792,0,1,1,"B"
0,8,1,4.16539104037024,0.0326760866499607,1,1,1,"B"
1,7,2,4.84227671832977,1.59879564697597,0,1,1,"A"
1,8,2,4.3421877809554,1.66169972468055,0,1,1,"B"
1,3,2,1.05813761292509,-2.73274503255793,0,1,1,"B"
1,7,1,0.832027197363302,-1.02834555895025,1,1,1,"B"
1,5,2,3.20142645478102,-0.775337208730183,1,0,0,"A"
1,3,2,3.76630999078268,-1.1778108564812,0,1,1,"B"
0,3,2,2.30629583634386,-1.80953430864168,0,1,0,"B"
1,2,1,1.19838780504279,-0.497229374967592,1,0,1,"B"
0,5,2,3.70774757002345,-0.451135334017254,0,1,1,"B"
1,1,2,1.72606677979231,-0.847386030781795,0,1,1,"B"
0,4,1,3.21163115044549,2.160982956041,1,0,1,"A"
1,3,1,0.467686052342236,0.781805417004824,1,0,1,"B"
0,3,2,2.53424009928942,-0.480324005224767,0,1,1,"C"
0,2,1,1.09305417230765,-0.967193264105753,0,0,1,"B"
1,3,2,2.53969560808014,-0.53138665885407,0,1,1,"B"
1,7,2,-0.0384548713662007,-2.10017956301197,0,1,1,"B"
1,4,2,3.29389494739468,-0.376002072383267,0,0,0,"C"
0,5,1,1.98555066888652,-0.216586619144172,1,0,1,"B"
1,4,2,2.0454332890926,-1.42234630495848,0,0,0,"B"
0,6,1,1.99284401925702,-1.23658907712718,1,0,1,"B"
0,3,1,1.68555483303504,0.476012293694535,1,0,1,"B"
0,3,1,1.84724110445905,0.476132843086072,1,1,0,"C"
0,3,1,1.16707404688072,-0.257411840485079,0,1,0,"B"
1,4,2,2.00361995966742,-1.03435303627729,0,1,1,"B"
0,8,2,2.76751052598335,-1.24097773687723,0,1,1,"B"
1,1,1,0.687709964613114,-0.423541867372503,1,0,1,"C"
0,6,1,3.54908281539468,-0.00350676633177294,1,1,1,"A"
0,4,2,2.87749859839916,-2.01355730922635,0,1,1,"B"
0,7,1,0.437158936299505,0.353766937518515,0,1,0,"A"
0,5,2,0.849368296577173,-0.442021805645123,0,1,1,"B"
0,7,1,0.968310681947582,-0.0720130216715216,1,1,0,"B"
0,5,2,2.30343361156082,-0.864900184083868,0,1,1,"B"
0,2,2,2.77247307442181,-3.30680357455601,0,1,1,"B"
1,5,1,0.842523439023229,0.331910808015172,1,1,1,"C"
0,7,1,1.20620434260636,0.967857828671322,1,1,1,"A"
0,7,1,1.43643400373467,-0.400203118111342,1,0,1,"A"
1,5,2,1.27183179819226,-0.986819802760027,0,1,1,"B"
1,8,2,2.62381193439207,0.620614979210831,0,1,1,"B"
1,5,1,-0.801193663861827,-2.21660427440082,0,0,0,"C"
0,5,2,4.02900485118981,1.90668789511883,0,1,0,"C"
1,2,2,2.75944639921972,0.362427838791161,0,1,0,"C"
1,7,2,2.2867972460223,0.520958099077025,1,0,0,"B"
0,2,1,1.04954663466984,0.176849362004875,1,0,0,"B"
0,4,1,1.36273326329558,0.297882434470366,1,0,1,"A"
0,4,1,0.840810441459282,0.579940551156317,0,0,1,"B"
1,3,2,3.43695847084801,-0.579172767826064,0,1,1,"B"
0,3,2,2.30961286279349,-1.43938539894628,0,1,1,"B"
1,2,2,4.4236365708821,1.03945248280176,0,1,1,"A"
0,1,2,0.902207930944392,-0.727472045761387,0,1,1,"B"
0,5,2,1.84230036175113,-1.70664551847663,0,1,1,"B"
0,7,1,1.70099567076743,-0.937870657652071,1,0,1,"B"
0,1,1,1.01576638773728,-0.631726098580942,0,0,1,"B"
0,6,1,1.61578128367818,0.358280346687495,1,1,0,"B"
1,5,2,3.50294136525295,-0.813865792043172,0,1,1,"B"
1,2,2,2.62966833965902,-1.3291593704032,0,1,1,"B"
0,5,1,1.74227466407825,0.948420817008322,1,0,1,"A"
0,2,1,1.07051261547065,-0.874486524394914,1,1,1,"B"
1,7,2,2.02334578227662,-1.55102168012224,0,1,1,"B"
1,5,1,1.70569507093654,-0.334913362042396,1,1,0,"B"
0,7,1,2.70126392476971,-0.173962215051308,1,1,0,"C"
0,2,1,3.97697690785631,2.80686166494513,1,0,1,"B"
1,7,2,4.11238104245905,1.55278746710283,0,1,1,"B"
1,4,2,3.19502233863285,-0.179818007421467,0,1,1,"B"
0,4,2,1.66968932075008,-1.71175598939593,0,1,0,"B"
0,2,1,1.8432642198438,0.273167560112766,1,1,1,"B"
0,7,1,1.24685721522165,-0.365491612823857,1,0,1,"C"
0,7,2,3.77653203708304,-0.483312353003389,0,1,1,"C"
1,1,1,2.39833388726748,-1.35612809354432,0,1,0,"C"
1,4,2,3.36096062966678,-1.33243940339271,0,0,1,"B"
1,5,1,1.62243875561786,-0.39827627254629,1,0,1,"B"
0,8,1,3.34409561221528,-0.606437110447738,1,1,1,"B"
1,3,1,0.986843619448531,-1.51477259459046,1,0,1,"A"
0,2,1,3.46833115519984,2.07588266472199,1,1,0,"C"
0,7,2,2.18053189169294,-1.35281632286525,0,1,1,"C"
0,1,2,1.05515528366828,-1.00030407548476,0,0,0,"B"
1,4,2,2.42726102220034,-0.286143320735119,0,1,1,"C"
0,2,1,4.38088221033027,1.97876376660232,1,0,1,"B"
1,2,1,1.2484620878153,-0.354000797009295,1,0,1,"B"
1,2,2,2.92884327393629,-0.119051837023814,0,1,1,"C"
1,4,1,0.0478261571046761,-1.92827159573593,1,0,1,"C"
0,2,1,3.48039948519286,1.32645907259034,1,0,1,"B"
0,7,1,0.746771292306784,-1.67452348765474,1,0,0,"B"
0,7,1,3.16136587183588,0.0202399983632288,1,1,1,"C"
0,2,1,0.71959285374389,0.320121724984562,1,0,1,"B"
0,5,2,4.66773499746123,0.707096385369227,0,1,1,"A"
0,1,2,4.93394042034981,0.66616677937885,0,1,0,"A"
0,7,1,2.13890140655195,-0.464657359501989,1,0,0,"B"
1,1,2,3.4701842425149,1.61320237855248,0,1,1,"B"
0,7,2,3.54841052641589,0.677894520950937,1,0,0,"A"
1,8,1,3.79187909085069,0.0635824132080856,1,1,0,"C"
0,3,2,1.30321178836824,-1.9667521526481,0,1,1,"B"
0,7,1,0.324954270851291,-0.965737273049005,1,1,0,"A"
1,7,2,3.34233192291303,-0.192363295094912,0,1,0,"B"
1,5,1,0.68818985293852,-0.717979555432929,1,0,0,"A"
1,8,1,1.42922672547712,-0.962881176611614,1,1,1,"B"
0,4,1,2.33890872543817,1.19602527716609,1,0,1,"B"
1,6,1,1.86454074550225,0.369779287271664,1,1,1,"C"
0,3,1,1.96587055702153,0.0583752303375966,1,1,1,"B"
0,6,2,3.23747268625774,-1.46877366109404,0,1,1,"A"
0,7,1,0.734946686483947,-0.370447164536838,1,0,1,"B"
1,5,1,0.842566258665336,-1.46814771457328,1,0,1,"C"
0,6,2,2.38268964308941,-1.30061967382872,0,1,1,"C"
1,1,1,0.731527481135903,-1.55633938384923,1,1,0,"B"
0,7,1,1.36803511042268,-1.24072145177728,1,1,1,"A"
1,5,1,0.628263767730104,-0.418074928108814,1,0,1,"A"
0,6,2,3.385752749893,-0.992158723031609,0,1,1,"B"
0,3,1,-0.638352799676301,-0.926641470129955,1,0,1,"B"
0,6,1,1.70726154495882,-0.299831209682,1,0,1,"B"
1,5,1,2.07678296254898,-0.982777340943792,1,1,0,"B"
1,3,2,1.69681553212383,-0.401036070797876,0,1,1,"B"
0,4,2,3.0245507263115,-0.318528525402909,0,1,1,"B"
1,1,2,2.57753496048663,-1.56158609013587,0,1,1,"B"
1,2,2,2.7236539729155,0.856274947338846,0,1,1,"B"
1,3,1,1.61674837631693,-0.725798529104629,1,1,0,"B"
0,7,1,0.303400179092085,-0.472238154137624,1,0,1,"B"
1,1,1,0.724430225451628,-0.963534952614871,1,1,0,"B"
1,3,1,2.15925817933913,-0.156148673868406,0,1,0,"B"
1,3,2,3.14875754568181,-1.97019199860251,0,1,1,"B"
0,2,1,2.20262840081756,0.661076618648712,1,1,0,"B"
1,1,2,1.27177145936257,-0.540269585380846,0,0,0,"C"
1,7,2,2.58959953372566,-0.778230063579987,0,0,0,"B"
0,4,1,2.12336510054123,0.615053876731245,0,0,1,"B"
0,7,1,2.60205730377207,1.13468809627758,1,0,1,"B"
0,7,1,2.55026632756054,0.64330075174032,1,1,1,"A"
1,1,1,1.43717317481629,-0.227447633781825,1,1,1,"A"
1,4,2,5.23235499698964,-0.300587746657953,0,1,1,"B"
1,3,1,0.140806661441312,0.804752722246186,1,1,0,"A"
0,2,1,1.51237063988921,-1.01802764002605,1,1,0,"A"
0,5,1,2.04735204673399,1.03641952533858,0,0,0,"B"
1,8,2,2.94728772262204,-1.11014600665629,0,1,1,"B"
0,8,2,2.6980600404526,-1.32773312407641,0,0,0,"B"
0,1,1,1.80476212051631,-0.232469786936344,1,0,1,"A"
1,4,2,2.93458480876792,-0.68709868188477,0,1,1,"B"
1,1,2,2.82373395401747,0.365490911126984,0,1,0,"B"
0,4,1,2.31581099856044,0.494553190008167,1,1,0,"A"
1,7,2,3.89219638082951,0.355372866255972,0,1,1,"B"
0,6,1,0.885452289474275,-0.203775108192183,0,1,0,"C"
0,5,2,2.08529637320859,-1.6972341000819,0,1,1,"B"
1,5,2,1.96428842353332,-1.29593226951329,0,1,1,"A"
1,8,2,3.01678665447836,-1.44504217583989,0,0,0,"C"
1,8,1,1.51341288800791,-0.538873169553285,1,0,1,"C"
1,8,2,4.93365481207396,1.36398362393297,0,1,1,"A"
0,6,2,3.51813490636559,-1.38754542266336,0,1,1,"B"
0,5,2,1.09589081481111,-3.19931613401636,0,1,1,"B"
0,7,1,1.65547124713281,-0.743331592143903,1,0,1,"B"
1,8,2,1.65354770970847,-1.8648101531264,1,1,0,"B"
0,1,1,2.59493430295311,0.534324028543596,1,0,1,"B"
1,5,1,1.67283903979343,-0.678474557423497,1,0,1,"B"
0,6,2,3.51202628963101,-0.143752316958101,0,1,1,"C"
0,2,1,1.81530487924301,0.322017496347775,0,0,1,"B"
0,3,1,0.854763244718741,1.02220497210213,1,1,1,"B"
1,1,1,1.820273661074,1.23204284693533,1,1,1,"A"
0,6,1,1.00815476577886,-0.600675022385452,1,0,1,"B"
1,2,2,4.00907541299442,0.414931280621989,0,1,1,"B"
1,8,1,2.98734535745095,-1.01202345956078,1,1,0,"A"
1,3,2,2.56307529821019,-0.836407756649915,0,1,1,"C"
1,5,1,0.463439307767036,-1.59934184357526,1,1,0,"A"
1,5,1,2.61396726812712,1.88553821126284,0,0,1,"C"
1,2,1,-0.0792153208496373,-0.149486737895997,1,1,0,"B"
0,3,2,3.28852206426679,0.306519736734278,0,1,1,"B"
0,4,2,1.96841184855233,-1.57044915887382,0,1,1,"B"
0,4,2,4.87169805504774,-0.658338563038267,0,1,1,"C"
1,2,2,2.07791957287278,-1.77501123926772,1,0,0,"B"
0,6,1,1.85522911442751,-1.0694147555213,1,0,1,"B"
1,7,2,0.349597313565817,0.278423822695365,0,1,1,"B"
1,8,2,2.01931403068007,-1.39400572585687,0,1,1,"B"
1,2,2,3.97472258225791,1.37735986898173,0,1,1,"A"
1,8,2,3.020892494489,-0.0715080140307461,0,0,1,"B"
0,8,2,0.800926825045676,-2.52942796176738,0,1,1,"B"
0,7,2,2.82435377887562,-0.854271279706059,0,1,1,"C"
1,8,1,2.23128006353848,0.116456243075187,1,1,1,"C"
1,5,1,0.0856345102956562,-0.541886835771407,1,1,0,"A"
0,3,1,0.523015817674544,1.50292101404582,1,0,1,"B"
1,7,1,1.76024597481527,-1.17945134483547,1,1,0,"B"
1,4,1,2.33359927923837,1.07753446101698,1,1,1,"A"
1,8,1,0.431586317484214,0.366745108975464,1,0,1,"B"
0,3,2,3.54815193065531,-1.00912519095788,0,1,1,"B"
1,4,2,0.262041079457177,-3.07681656642929,0,1,1,"B"
0,6,2,1.77480775205419,-1.77900711921884,1,0,0,"B"
1,1,2,1.41492006904342,-3.03880082550311,0,1,1,"B"
0,5,2,2.19996026878628,-1.66713350475748,0,1,1,"A"
0,3,2,1.02777709849187,-2.37442290929566,0,1,1,"B"
1,4,2,2.2678890121381,-2.70834541590182,0,1,1,"B"
0,8,1,2.49798363120684,1.59303438770226,1,1,0,"B"
1,6,1,3.04617516214684,1.39453359702515,1,1,1,"C"
1,4,1,0.112067756940257,-0.168862433641536,1,0,1,"A"
0,4,2,1.83082148445532,-0.216970533416082,0,1,1,"C"
1,3,2,1.69833204094879,-0.320101706134833,0,1,1,"B"
0,1,2,0.885268953497311,-2.41395731804466,1,0,0,"A"
1,6,1,2.19260361565349,-1.52492415200552,1,1,0,"A"
0,6,2,4.32639925965973,1.1577752026216,0,0,0,"B"
1,8,2,2.19339252574767,1.07647074719954,0,1,1,"A"
0,7,2,2.26350542143654,-0.888188478134689,0,1,1,"B"
1,4,1,1.22762380751078,-2.12314393922482,1,1,1,"C"
1,2,2,3.98248085290854,-0.070982447531998,0,1,1,"B"
0,2,1,0.450366195739319,-0.210207203624844,1,1,0,"B"
1,7,2,2.331156902495,-1.46285898870122,0,1,1,"B"
0,6,1,1.21423194265378,0.602542598082802,1,0,1,"B"
0,6,2,3.66575695566218,0.991133241937475,0,1,1,"C"
1,2,2,4.26323939345728,-0.44664330152409,0,1,1,"A"
0,3,2,0.937384076218701,-2.63829779887454,0,1,1,"B"
1,2,2,2.55108548408396,-0.218649405940629,0,1,1,"B"
0,8,1,2.48708361969123,1.80298171391403,0,0,1,"B"
0,5,2,3.65346762265684,0.509314306891955,0,1,1,"C"
1,8,1,0.311979318224518,-1.70543817074078,0,1,0,"A"
1,7,1,-0.888792574120856,-0.872015858083425,1,1,0,"B"
1,8,1,0.12217852184527,-0.152248035569152,1,1,0,"B"
0,4,2,3.86882954931627,0.394393899507407,0,0,0,"A"
1,2,2,1.44377996098978,-1.78089873603651,0,0,0,"B"
0,2,1,3.51575523827036,-0.651790885715223,1,0,1,"A"
1,4,2,2.4628285968228,-1.93110144791526,0,1,1,"C"
0,3,1,1.27634973493446,0.402800774027694,0,0,1,"B"
0,7,1,3.86649118941108,1.14023468639729,1,1,0,"B"
1,3,2,3.61078944312915,0.110403836955725,0,1,0,"B"
0,5,1,2.35314211967699,0.529167697907132,1,0,1,"B"
0,2,1,0.776454240596856,0.369089103653543,1,1,0,"B"
1,8,2,0.993865220464272,0.154837254696408,0,1,1,"A"
1,3,2,1.92532155683883,-1.91783278889016,0,0,1,"B"
0,6,2,2.07394961480849,-2.54017061709508,0,1,1,"B"
0,5,2,1.50379810801643,-2.47557234135312,0,1,0,"A"
0,6,2,1.28194334964633,-1.43220439698696,1,0,0,"C"
1,8,2,1.67771743737784,-1.03355035360509,0,1,1,"B"
1,2,2,3.73083321665098,-0.970359354430195,0,1,1,"B"
1,1,1,2.03733770701621,-1.80160364462554,1,1,0,"C"
0,5,2,3.62694062901248,-0.350634935133948,0,0,0,"B"
1,2,2,3.87279643877713,-0.798898409761381,0,1,1,"C"
0,7,1,1.47590197092667,-1.30355740652195,1,1,0,"A"
1,2,2,3.5254840146024,0.719322382277358,0,1,1,"C"
1,8,2,3.78518971158244,-0.0682358683257818,0,1,1,"B"
0,8,1,1.88995892341008,1.68593507305819,1,1,0,"B"
0,4,1,2.49705388427767,0.906130330004006,1,0,1,"A"
0,7,2,2.24950751988299,-0.669720751870637,0,0,0,"B"
0,4,1,4.87739828414926,1.74107117887043,1,1,0,"B"
1,8,1,1.79152094152852,1.04442371372604,1,1,0,"C"
1,5,2,2.40754185818001,-1.59522278226544,0,0,0,"B"
0,4,1,1.05080603578877,-0.312065571898299,1,1,1,"B"
0,6,2,1.70967236850658,-0.0551040744459808,0,1,1,"B"
0,2,1,3.54420025779287,1.3141528995567,1,0,1,"B"
0,6,2,1.17086661531179,-1.67286253356454,0,1,1,"B"
1,2,2,3.21126942551338,-1.69182407756361,0,0,0,"C"
1,6,2,1.51680368698578,-1.0553872042289,0,1,1,"B"
1,1,1,0.638390668408538,-1.6582146112494,1,1,1,"B"
1,5,1,-0.00111742274539317,0.130966781033493,1,0,1,"C"
0,6,1,2.23116241347206,0.632519419632512,1,1,1,"B"
1,4,2,3.52142500392868,-1.3848198121545,0,0,1,"B"
0,6,1,1.85840474433127,0.957550458700236,1,0,1,"C"
0,7,1,1.61765450342606,1.24003036265689,1,0,1,"C"
1,4,2,1.43689593671267,-0.312810801337106,1,0,0,"B"
0,8,1,1.0907354346159,-0.181257622876131,1,1,0,"B"
1,8,2,3.11537942018634,-1.80601403195558,0,1,1,"B"
1,8,2,3.46335603001825,-0.28905924236905,0,1,1,"B"
1,2,2,5.05803223040379,1.31003202530674,0,1,1,"B"
1,3,2,2.7639327835049,-1.76410596583854,1,0,0,"B"
1,4,2,1.41360329348699,-1.63476144995812,0,1,1,"B"
1,8,1,0.917950376132785,-0.483436831517032,1,1,0,"A"
1,7,2,2.72234956520204,-1.72345341562464,0,1,1,"B"
1,3,1,1.77480165623376,0.593281455981296,1,0,1,"A"
1,2,2,1.0118498662251,-2.99381648003149,0,1,1,"B"
0,6,2,3.88841731635026,-0.775622038782908,0,1,1,"B"
0,4,2,3.50578347237921,-0.493968282893903,0,1,1,"B"
0,1,2,2.21868822840401,-0.0115457519317856,0,1,1,"C"
0,7,2,2.89158473721319,-0.0700058130092072,0,1,1,"A"
1,8,2,2.68557573062383,-0.443092939725133,0,0,1,"B"
1,2,2,1.87244874597748,0.762255206765526,0,1,1,"C"
0,8,2,2.29327208021952,-0.252196084575089,0,1,1,"A"
0,7,1,2.13044677298331,1.21413150750871,1,1,0,"C"
0,3,2,2.12610222787628,-1.49593573323489,0,0,1,"B"
0,2,1,1.84640368253693,0.984666519463438,1,1,0,"B"
0,5,2,2.12729956135096,-2.76077115640071,0,1,1,"C"
0,3,1,2.469297032585,0.345849951267029,0,0,1,"B"
0,4,2,2.96937592190133,-1.63245206602738,0,1,1,"B"
0,6,2,2.40843795053214,-1.50372313389077,0,1,1,"C"
0,6,1,2.74481100915582,0.204934219258866,1,1,0,"B"
1,3,2,1.62991037015514,-2.21107131585619,0,0,1,"B"
1,1,2,1.61639565684149,-1.87246557285605,0,1,1,"C"
1,6,1,3.43445618988559,0.272666883049483,1,0,1,"C"
0,1,1,3.35861076186805,0.342945384449155,1,0,0,"B"
1,1,2,3.94195906957757,1.86312501322006,0,0,1,"B"
0,5,2,2.22039324737053,-0.909657354119505,0,1,1,"B"
0,1,1,0.9769109528009,-0.395235259222224,1,1,1,"B"
0,6,1,0.504384373213169,0.463413978179109,1,0,1,"B"
0,8,2,0.940690607661936,-0.53104568927819,0,1,1,"B"
1,3,1,-0.453223628266297,-1.96889510655951,1,1,0,"C"
1,1,2,3.8586154847583,-1.40744883466989,0,1,0,"B"
0,2,1,1.09278206404806,-0.751387469405026,1,1,0,"A"
0,7,1,4.31783256925675,0.529353233087851,1,0,1,"B"
0,5,2,5.09641564510969,0.43330840299426,0,1,1,"B"
1,1,2,2.82148328353785,0.265782071501308,0,1,1,"B"
1,4,2,4.11228674289276,1.43101998327869,0,1,1,"B"
0,7,2,1.77139393344891,-2.1333123556308,0,1,1,"B"
